,Date,mean_open,mean_low,mean_high,mean_close,mean_volume,mean_adjusted_close
0,2019-01-02,2.71882640576375,2.3525051946326436,2.729883431452634,2.498745114697577,2.961473148827683,0.26671472118969747
1,2019-01-03,2.4998680533668307,2.3870128405147923,2.6904256238767372,2.5060020749597225,3.4187364471965864,0.2726049254751274
2,2019-01-04,2.4324063864310124,2.4159743435031196,2.7695169670572293,2.7439347042877924,3.168124369202149,0.4794297127042416
3,2019-01-07,2.650106349907379,2.5061246305255747,2.7662856872058574,2.616774318131652,2.9794955710324045,0.36902193366823255
4,2019-01-08,2.616814896653236,2.529420979938166,2.84413439442718,2.8178660926683943,3.194693701469707,0.5433866807052506
5,2019-01-09,2.7793472226771323,2.6268228443389585,2.892958515225359,2.710849394862753,2.7796647536301413,0.4500042248315861
6,2019-01-10,2.7420225989753924,2.5898838634007224,2.989430870585052,2.901129380173958,2.7458337993355326,0.6164646752404351
7,2019-01-11,2.8361559039276196,2.584047460823983,2.901353274128771,2.720101595911193,2.9883101076728886,0.4595456677775246
8,2019-01-14,2.607330518810343,2.2139533920605734,2.6212928394263018,2.4028118259206743,3.571595100037972,0.18367932044373667
9,2019-01-15,2.3500130979641183,2.332805701291515,2.719783691573647,2.68515923922,2.944781256906424,0.42995836350884564
10,2019-01-16,2.6245497273972047,2.519170448141991,2.766316636568302,2.7429407943932875,2.813944855984409,0.4803449042676785
11,2019-01-17,2.731354871524464,2.686797617540929,2.8781803582730836,2.8356711329775344,2.8347418911143762,0.5615255919205044
12,2019-01-18,2.846871637904022,2.6972258313697033,2.8964333073836483,2.7962899695633032,2.9001322004480437,0.5271610458927075
13,2019-01-22,2.7960019918147205,2.6570722486326552,2.9412322590692956,2.8412621171888905,3.0080203102652816,0.5671569151817739
14,2019-01-23,2.830149229027801,2.810301965746299,3.030828351252123,2.9996137702203542,2.674967537334809,0.704943530309906
15,2019-01-24,3.01782829414328,2.828101965057069,3.114895873618103,3.067817072566684,2.521416679002912,0.7646264765407537
16,2019-01-25,2.9978578178889963,2.8303632518359416,3.146268182525529,2.8800112190611595,2.7145513985281426,0.6005571319020536
17,2019-01-28,2.873718755943719,2.7098950725640667,2.958574848541957,2.794080998658996,2.623315954300194,0.5261461256969057
18,2019-01-29,2.8624525916396544,2.7137194925209016,2.9442612803708306,2.8632058045779725,2.6171278375640172,0.5863130722847518
19,2019-01-30,2.7990461198126115,2.7859436936718365,3.068084483406157,2.977924833570971,2.368740830443856,0.6859405700564881
20,2019-01-31,2.9751168713423053,2.8700058151380583,3.3843926138048417,3.3113531241555796,3.7187453901111156,0.9772543816602625
21,2019-02-01,3.308662686964074,3.097636538339514,3.4020600727975134,3.3038292856088836,2.5688629131706207,0.9704193000722515
22,2019-02-04,3.224829251914285,3.125084529943876,3.4526920591530894,3.430111317381788,2.655532835459243,1.0804661704524392
23,2019-02-05,3.4047289587930187,3.2961158675878623,3.5039745369527977,3.442310703140855,2.7493508575367778,1.0903680554256798
24,2019-02-06,3.399525924550531,3.3180165158444823,3.4950329292241307,3.4217256436244483,2.1328164170040567,1.0728844559052733
25,2019-02-07,3.4018419584744883,3.2946517968184224,3.6053380705258995,3.602789160531498,2.5013156631203364,1.262011029307009
26,2019-02-08,3.5687542499538893,3.4999683714135656,3.716039802724165,3.7089223079915854,2.460187221653353,1.3549218950657145
27,2019-02-11,3.6791812366035215,3.6295683769079163,3.8013468801948775,3.708840938110383,2.6573120937873385,1.3550226359567368
28,2019-02-12,3.6993592494163536,3.5506891717557165,3.829232822348603,3.7336714887864177,2.389583558435436,1.4099603636168372
