Date,CS_Open,CS_Low,CS_High,CS_Close,CS_Adjusted_Close,CD_Open,CD_Low,CD_High,CD_Close,CD_Adjusted_Close,CST_Open,CST_Low,CST_High,CST_Close,CST_Adjusted_Close,E_Open,E_Low,E_High,E_Close,E_Adjusted Close,F_Open,F_Low,F_High,F_Close,F_Adjusted_Close,HC_Open,HC_Low,HC_High,HC_Close,HC_Adjusted_Close,I_Open,I_Low,I_High,I_Close,I_Adjusted_Close,IT_Open,IT_Low,IT_High,IT_Close,IT_Adjusted_Close,M_Open,M_Low,M_High,M_Close,M_Adjusted_Close,RE_Open,RE_Low,RE_High,RE_Close,RE_Adjusted_Close,U_Open,U_Low,U_High,U_Close,U_Adjusted_Close
5/20/2019,5.491144233,5.342551585,5.683193455,5.458562902,4.09913368,3.739086673,3.692195094,3.811803715,3.756935545,3.469338199,3.967562158,3.906303677,4.066512418,3.958343292,2.555938591,5.348049104,5.312603594,5.424612945,5.356145212,4.251419246,3.709975158,3.680123505,3.788716388,3.753200195,3.165243845,3.334558028,3.276440748,3.437610236,3.375930892,2.043327702,4.283588285,4.215206881,4.381112269,4.294609832,3.368890777,3.237122502,3.18298445,3.341844503,3.284122315,2.830758204,4.731535977,4.542359409,4.786379432,4.587274942,3.672651137,3.941090998,3.763359308,3.975474687,3.790294338,2.815132888,5.118557836,5.0383243,5.246379412,5.143498948,2.844015517
5/21/2019,5.499169324,5.431986457,5.602124956,5.545483092,4.176024696,3.813736256,3.746102021,3.85339103,3.802735299,3.513878386,3.985686338,3.879499363,4.024343157,3.928194119,2.529545245,5.389560682,5.377798664,5.51349941,5.484120804,4.361662379,3.779911796,3.746816955,3.824083233,3.800513498,3.209500582,3.438748115,3.36461016,3.54997061,3.473410699,2.131387258,4.359010483,4.276139263,4.409807499,4.369847958,3.437298483,3.372143836,3.287025048,3.394826476,3.335818293,2.878623599,4.615795102,4.571371745,4.773094409,4.712201883,3.785195395,3.816881677,3.776642163,3.910967923,3.860819799,2.886233555,5.153207701,5.075925435,5.332240884,5.184430651,2.879819947
5/22/2019,5.50896631,5.474872948,5.654763042,5.566533043,4.202625823,3.767791766,3.689974755,3.830352268,3.744869718,3.458504681,3.924489884,3.87070963,4.037458898,3.999760944,2.594362599,5.438521684,5.340189008,5.4792887,5.365054333,4.259750348,3.774396567,3.72515883,3.836573603,3.777972611,3.188260861,3.477218956,3.418307265,3.64322158,3.60743432,2.251830764,4.346272709,4.247212207,4.430249837,4.31789442,3.386839786,3.3059253,3.261422161,3.379415149,3.301573402,2.849730298,4.697898647,4.582182357,4.78233762,4.642400427,3.720099594,3.87268135,3.799699982,3.96615869,3.926611465,2.947550312,5.217816889,5.147582405,5.370510248,5.327707698,3.006651541
5/23/2019,5.494904435,5.360334799,5.550533245,5.441409784,4.084763971,3.673775279,3.574555673,3.715726502,3.638907171,3.354466224,3.966588239,3.886761619,4.03405783,3.979649067,2.575155435,5.239660214,4.986966468,5.24391934,5.056926196,3.994780965,3.699443342,3.565035486,3.721100717,3.652475805,3.072599045,3.554710915,3.450654077,3.638013507,3.594086455,2.239141093,4.203166766,4.07691882,4.261171528,4.176717559,3.289802234,3.205275642,3.048398752,3.228770407,3.106254229,2.665482399,4.544092624,4.423587769,4.60238098,4.516540143,3.607288705,3.894596713,3.850017901,4.016087871,3.986265002,3.001477495,5.366049969,5.296968723,5.515309526,5.497883279,3.157308779
5/24/2019,5.496664112,5.424188192,5.54766764,5.498944672,4.134758035,3.694911866,3.580645465,3.716565727,3.610794605,3.327757827,3.99619528,3.843812701,4.012196157,3.908431557,2.515170436,5.120515446,5.002773653,5.168122942,5.072752915,4.008466499,3.700214964,3.656688808,3.751208844,3.724303767,3.138463305,3.619522646,3.528247888,3.681892093,3.558714743,2.230121508,4.232482451,4.12964966,4.268286373,4.175140195,3.288201264,3.167502661,3.100981872,3.213840931,3.140778991,2.698545881,4.590253194,4.429391565,4.631767663,4.501974237,3.618152239,4.026878498,3.957117194,4.080254794,3.976405496,2.992255418,5.511972976,5.424675985,5.621114122,5.458493635,3.122737047
5/28/2019,5.503421644,5.410394782,5.612222156,5.42410073,4.0737032,3.640222442,3.560592808,3.691495098,3.580420842,3.299105698,3.895114458,3.67632229,3.938466975,3.708102268,2.342600414,5.090144129,5.011047262,5.136897241,5.036184011,3.978285111,3.711953705,3.622934608,3.756860031,3.626639346,3.047171502,3.598258781,3.371401914,3.713633753,3.379782828,2.066600876,4.18299673,4.049718257,4.232892678,4.075242377,3.197043075,3.189105932,3.110399372,3.279902823,3.132840349,2.693191447,4.495138214,4.438332824,4.599659708,4.453161969,3.573370354,4.013161214,3.866812145,4.061894631,3.872751018,2.899732523,5.498402945,5.084033815,5.508722026,5.098540261,2.804251299
5/29/2019,5.394504188,5.26280689,5.4549578,5.33482933,3.990646648,3.541837216,3.484666945,3.591890971,3.565380116,3.284902785,3.629057103,3.54474592,3.706251687,3.606700053,2.251802618,4.946897637,4.890567889,5.028839801,5.012030442,3.957988438,3.558347406,3.487216138,3.608552097,3.580092345,3.003233378,3.313312079,2.969023484,3.341291744,3.139984785,1.848097311,4.019330873,3.936248221,4.134584597,4.050725451,3.175366074,3.077114274,2.969704188,3.092179577,3.036261728,2.602085226,4.397339784,4.323924509,4.473302655,4.422905027,3.546793897,3.862839069,3.725288996,3.900760845,3.762611819,2.799813296,5.163397479,4.787641509,5.194117784,4.837268814,2.573225048
5/30/2019,5.315494189,5.186060249,5.35942747,5.266657609,3.937148428,3.576473232,3.547542628,3.679384804,3.637318715,3.353209936,3.634943326,3.514284925,3.71394236,3.601289486,2.252338079,4.997406403,4.864406467,5.025995367,4.914796509,3.874154879,3.601989228,3.471007275,3.640377801,3.521391674,2.94995657,3.154292601,3.120645571,3.275502862,3.240474903,1.940403852,4.06362914,4.011125575,4.150667404,4.066163303,3.189617511,3.072231567,3.041522761,3.127291611,3.097849098,2.660899481,4.44029229,4.391354722,4.539470696,4.463537103,3.585807514,3.778806924,3.737556593,3.896271791,3.841476743,2.872446956,4.842171802,4.665525959,4.938834882,4.72843804,2.477244687
5/31/2019,5.025023389,4.879871003,5.106337236,4.929238119,3.654165118,3.521312955,3.489340806,3.610927698,3.53540966,3.269711694,3.542464712,3.320561698,3.589755053,3.389958615,2.068830857,4.811820159,4.759616377,4.90067494,4.804470277,3.78031813,3.410355385,3.364492852,3.481561298,3.417672996,2.852146609,3.168804226,3.043500736,3.264124248,3.139672265,1.84934211,3.943418028,3.916561053,4.03546101,3.953354653,3.102078891,2.973640601,2.894629933,3.02401129,2.911669527,2.485791214,4.357558806,4.258972616,4.45207348,4.374407493,3.501722743,3.812367121,3.78637922,4.017375343,3.949784369,2.978725825,4.773869712,4.697832271,4.956606795,4.915364457,2.642377557
6/3/2019,4.96521856,4.83233628,5.187447342,5.033886364,3.726524558,3.516294696,3.396243447,3.587729528,3.491756228,3.225062265,3.419279135,3.362412832,3.585238569,3.547357425,2.206290483,4.829617932,4.788998347,4.920787079,4.894813128,3.857322079,3.394751947,3.361407438,3.52133658,3.473779557,2.905162607,3.178669975,3.127301675,3.378738231,3.257475785,1.954584851,3.927611095,3.911126983,4.103344348,4.033286532,3.175316146,2.911735701,2.680226959,2.9746186,2.758549343,2.33612306,4.37300795,4.355332168,4.682496939,4.651434293,3.759037034,3.981404572,3.913946052,4.077281981,4.041795392,3.060074957,4.946933397,4.852838318,5.175207839,5.152857829,2.852684269
6/4/2019,5.143175267,5.039925333,5.260920066,5.204313377,3.889187708,3.547349891,3.517488572,3.687995117,3.653803643,3.382679378,3.605612148,3.535100679,3.721339013,3.652627935,2.301213782,4.956852866,4.905504351,5.053310822,5.012856858,3.957354576,3.571161391,3.524459282,3.695092829,3.664732265,3.082696712,3.397335998,3.301219584,3.516815772,3.445087629,2.126573529,4.121755208,4.08837502,4.278183508,4.242511749,3.367734454,2.854417526,2.782570761,3.03567038,3.006595679,2.572448073,4.755745147,4.711668229,5.026044842,5.024081013,4.100894069,4.042657588,3.863948768,4.071806786,3.999263511,3.020904003,5.143591694,4.739311758,5.1931157,5.148154817,2.848273341
6/5/2019,5.262386052,5.199096986,5.356561686,5.309905117,3.981798481,3.695316615,3.604176633,3.721846756,3.66292544,3.391150241,3.698431608,3.529543372,3.82219058,3.689949261,2.340182281,5.027473449,4.817893158,5.039247452,4.920798932,3.878069241,3.675909472,3.610826524,3.753146075,3.736262225,3.150488613,3.53685356,3.457929737,3.635362892,3.54132518,2.215175751,4.303396502,4.197266084,4.352764052,4.285404559,3.407309489,3.154303861,3.094743806,3.264353649,3.25325709,2.80755686,5.03204794,4.698514815,5.095476212,5.050767313,4.126399767,4.068419005,4.012848629,4.258363631,4.236025951,3.235980342,5.213106648,5.145723705,5.648620891,5.555539039,3.209134802
6/6/2019,5.323004989,5.283066748,5.452685945,5.415086748,4.071959312,3.637501342,3.593618671,3.733061315,3.707184707,3.446747859,3.716722619,3.644785539,3.843599466,3.765331307,2.408850145,4.957325748,4.925838803,5.078436285,5.028041472,3.969509516,3.735402478,3.668365007,3.802144344,3.756057622,3.178016372,3.610860398,3.505154287,3.760069473,3.610632869,2.280693311,4.29167848,4.199553846,4.367806614,4.299177859,3.419340167,3.276039762,3.198381872,3.358020751,3.329443554,2.880362193,5.082284258,5.036195936,5.371883364,5.339676115,4.391967885,4.234004525,4.158539638,4.28083468,4.234207279,3.253538657,5.508758717,5.402767793,5.602938428,5.535570562,3.267977893
6/7/2019,5.468373326,5.395790597,5.615388737,5.497655799,4.148465411,3.738996663,3.718159835,3.858209491,3.815890217,3.55244368,3.810671427,3.781755661,3.989235115,3.901041933,2.528942926,5.050459436,5.000193241,5.115744283,5.075895945,4.010781439,3.755125891,3.705489413,3.812547393,3.755396694,3.179353392,3.703422363,3.679165607,3.869646811,3.785341794,2.4401336,4.346844839,4.30970496,4.458279161,4.403343338,3.514901096,3.38425411,3.344848482,3.564543387,3.489088007,3.032511752,5.383392202,5.330845404,5.549449355,5.451698275,4.493936528,4.280497864,4.214211655,4.376202058,4.294406648,3.307618013,5.649279555,5.342135447,5.804611454,5.363105845,3.115177937
6/10/2019,5.560243493,5.273492948,5.60905759,5.318817768,3.99366323,3.884101843,3.775227228,3.997564775,3.872392376,3.612449733,3.899722511,3.786933926,3.96043653,3.867928042,2.502439299,5.113282543,5.072322925,5.174905166,5.105629932,4.03619212,3.829834268,3.792424344,3.915841384,3.840651732,3.259282883,3.827625662,3.671812443,3.872721222,3.793611894,2.449204162,4.494512014,4.394128471,4.597111134,4.432769032,3.541882595,3.462591585,3.401271934,3.560632845,3.462013199,3.00158545,5.49882347,5.283341649,5.523670819,5.395013464,4.446075524,4.308335075,4.187975544,4.382094588,4.266661116,3.283703163,5.320588801,5.123557483,5.339745644,5.236033034,3.002384308
6/11/2019,5.386705562,5.259967279,5.498673849,5.334220399,3.998440349,3.9413006,3.847081503,3.998414374,3.904896772,3.642628485,3.907471747,3.868683316,4.010550555,3.947497635,2.570513322,5.171756917,5.071975928,5.227007603,5.096235849,4.027763429,3.898383802,3.82819499,3.955363541,3.852246482,3.269450194,3.862683555,3.746600073,3.969361773,3.845285021,2.495040622,4.531614491,4.323976814,4.567287615,4.383703028,3.496056341,3.540675163,3.399259409,3.606066043,3.474670297,3.00989347,5.488942656,5.276214131,5.553248125,5.382858849,4.431923696,4.290533378,4.206802778,4.356238108,4.30066642,3.312697225,5.217307369,4.93646832,5.2850034,5.04752023,2.834841547
6/12/2019,5.345271155,5.302110042,5.441997475,5.375829739,4.032968405,3.920553362,3.85091561,3.966542627,3.905928288,3.642712819,3.954785605,3.864496005,4.049685298,3.911081959,2.541158915,5.051915176,4.942634871,5.096668636,4.97799947,3.926666244,3.844716186,3.745453159,3.874563144,3.773055883,3.195041684,3.86873195,3.860793797,4.090301944,4.021239149,2.655434866,4.391843521,4.335859208,4.466990194,4.429131727,3.538538526,3.4106883,3.358927105,3.485746785,3.41972029,2.962792593,5.378508355,5.269946537,5.43404688,5.356420733,4.408797605,4.319254158,4.294532546,4.451290816,4.406195689,3.414220956,5.138852299,5.129387486,5.354140671,5.305390733,3.063925396
6/13/2019,5.415157515,5.324633677,5.506342777,5.453621166,4.104479944,3.923006748,3.865517997,3.963310545,3.921402301,3.658221673,3.923168443,3.864850117,4.014788489,3.964853554,2.611682254,5.070375074,5.031411782,5.142487597,5.088595463,4.021506092,3.780453357,3.736245017,3.82473779,3.778023449,3.19954802,4.042705034,3.831049824,4.068877475,3.903512735,2.549457967,4.4779526,4.401431488,4.540736626,4.496433816,3.601542271,3.445653349,3.360401641,3.483257901,3.412575779,2.954145148,5.392713711,5.255457028,5.494432648,5.353961183,4.406631296,4.421699729,4.325961801,4.491453673,4.401853447,3.410684224,5.349781787,5.203298855,5.448255362,5.378892562,3.128948411
6/14/2019,5.46152708,5.383924343,5.554381016,5.483864544,4.126693277,3.928247809,3.882832792,3.983839649,3.948329533,3.684754962,3.968958293,3.899124272,4.051043162,3.958426382,2.607556191,5.089254643,5.012912722,5.129954312,5.051758897,3.990122674,3.779411936,3.725615959,3.851560443,3.817646028,3.236631786,3.915371087,3.837908114,4.012525037,3.888583475,2.56118651,4.472472505,4.36801442,4.523533375,4.45623175,3.56518535,3.395976543,3.274038874,3.437566462,3.310576484,2.861276876,5.344760657,5.200143415,5.373348865,5.268848208,4.33094524,4.412928599,4.390860002,4.568655187,4.492357386,3.492120071,5.433589508,5.387460455,5.655409317,5.582329085,3.309968319
6/17/2019,5.467168599,5.364212811,5.545855855,5.470838285,4.121511236,3.97075641,3.897451806,4.023252041,3.960745194,3.69807909,3.951381029,3.86372748,4.052969423,3.968408493,2.614186116,5.018916865,5.007331583,5.139060972,5.108899537,4.038733994,3.82445786,3.726011136,3.869061428,3.746241064,3.169202816,3.892123611,3.831505789,3.989765297,3.948169296,2.615009059,4.479169478,4.39433128,4.512555046,4.433445145,3.543903547,3.33049629,3.305602701,3.396240366,3.359433995,2.905797686,5.272682968,5.112984992,5.305269139,5.172050658,4.243176962,4.517908478,4.471827465,4.614989977,4.545479472,3.541741371,5.594316854,5.356241679,5.678970337,5.507669245,3.243578619
6/18/2019,5.537556252,5.430961656,5.642189161,5.464918909,4.115739489,4.015551918,3.96474706,4.077438442,4.031271587,3.766969584,4.0423723,3.845031255,4.081419778,3.894809443,2.550098934,5.15661965,5.150253963,5.299086537,5.244489842,4.155009946,3.779283559,3.74481588,3.937502864,3.862573166,3.278456694,3.982517215,3.925489555,4.131298931,4.044967033,2.703804447,4.498002371,4.473571401,4.719371038,4.661846365,3.752759823,3.450308452,3.363126674,3.518674246,3.430078485,2.97145981,5.23875342,5.145135179,5.354819948,5.190581179,4.25883534,4.592867834,4.448716449,4.676976843,4.502407108,3.512845521,5.647493056,5.286193155,5.657285895,5.462589723,3.203406682
6/19/2019,5.497234042,5.403842197,5.569075359,5.519165632,4.167326486,4.056516188,3.966101397,4.110046724,4.04860289,3.784084067,3.908343319,3.819948821,4.002655407,3.937570413,2.590437659,5.222666886,5.157412714,5.30133738,5.245566323,4.156247391,3.892367793,3.833672787,3.967913479,3.879563597,3.296134425,4.045206535,4.010877381,4.222804772,4.187601905,2.833601419,4.665261295,4.605239333,4.731649483,4.662444891,3.75373313,3.444803994,3.39728858,3.527891571,3.493919396,3.034282126,5.22383738,5.065438666,5.30748311,5.253333422,4.315641424,4.47552111,4.44224208,4.646226358,4.601337474,3.603376281,5.392949312,5.369381598,5.719789194,5.634783529,3.35629569
6/20/2019,5.579327469,5.408923084,5.612170617,5.507344733,4.155250985,4.096011318,4.006539991,4.134710594,4.080815285,3.815365117,3.959633431,3.904696862,4.089519078,4.037889844,2.713821502,5.381948171,5.335453114,5.504730992,5.462847148,4.342531964,3.911135554,3.791080619,3.959856282,3.896207133,3.322919785,4.303018442,4.159228584,4.421702058,4.246384675,2.889357005,4.770408594,4.702906072,4.873174635,4.837397728,3.913492744,3.61799018,3.558038431,3.695775599,3.664933847,3.19571658,5.367907767,5.26191402,5.454180061,5.368279134,4.420985745,4.64789141,4.589531003,4.730739768,4.658118821,3.654345322,5.696530883,5.516456105,5.826887979,5.693497328,3.408435687
6/21/2019,5.503986784,5.433278375,5.591809917,5.500984801,4.146943079,4.159951867,4.036308763,4.200495078,4.093932628,3.82948504,4.021978716,3.951941557,4.167666444,4.065174254,2.733387233,5.493362991,5.440916789,5.570522497,5.496802212,4.37060382,3.865757337,3.81323723,3.980564835,3.849818402,3.278566334,4.210430624,4.08885821,4.313495256,4.259765717,2.900788528,4.828393724,4.693106113,4.871104849,4.748096513,3.835431591,3.647918242,3.608870033,3.743438383,3.630881967,3.164250878,5.350119621,5.187122483,5.413700897,5.274100798,4.352644674,4.642233021,4.466652735,4.651155162,4.536086481,3.544991762,5.72816784,5.527971772,5.855630544,5.820167966,3.520805092
6/24/2019,5.526085902,5.472036903,5.627584382,5.554769441,4.192883482,4.087276193,3.972279356,4.110641961,4.032309159,3.768226046,4.071886137,4.000637244,4.156971018,4.049964585,2.724183937,5.480426156,5.378812181,5.537963416,5.404147804,4.291676138,3.830989517,3.790757336,3.918500641,3.833958484,3.264887535,4.200187679,4.08140051,4.329662122,4.186957683,2.837629229,4.742814237,4.706632136,4.820203644,4.727309621,3.81511121,3.667023044,3.553346635,3.689988166,3.608474422,3.14058368,5.230596516,5.174384841,5.339574779,5.259009049,4.342272568,4.567750118,4.44195419,4.601364547,4.48140738,3.496591911,5.839379121,5.727445076,6.009326404,5.872174792,3.566336732
6/25/2019,5.544481096,5.434918002,5.578980446,5.48135184,4.122747867,4.050098412,3.962140722,4.137542425,4.030200536,3.763646009,4.051156034,3.966443975,4.176216877,4.099183238,2.764793398,5.389296295,5.308482945,5.441445667,5.344132472,4.240358422,3.844017876,3.753643273,3.880518238,3.814059888,3.247628844,4.205591366,4.134786153,4.357813394,4.199430669,2.848879405,4.726100644,4.616318122,4.76143679,4.652546044,3.745498152,3.613563175,3.399548757,3.630757802,3.427686982,2.968886639,5.258937703,5.172121839,5.367088541,5.298003948,4.37701097,4.485481043,4.301577314,4.549999088,4.307931296,3.339196158,5.89262525,5.664126133,5.933346155,5.709552289,3.421666227
6/26/2019,5.515626559,5.40936652,5.573203583,5.440333759,4.092310173,4.050828793,4.008941663,4.129718796,4.080205542,3.814105959,4.083653621,3.913801613,4.096638769,3.927719227,2.613054679,5.439890025,5.406305827,5.621727353,5.547166245,4.415941242,3.833210656,3.763211729,3.895661067,3.78441061,3.219301556,4.182663254,3.831530514,4.210281821,3.946985754,2.620140539,4.685823236,4.597454116,4.762503773,4.685501616,3.776813251,3.491378094,3.441023421,3.559379089,3.470872903,3.008347981,5.315212862,5.14966987,5.3508491,5.2036774,4.290068122,4.313816276,4.042217968,4.330126215,4.091889181,3.143270413,5.652130419,5.258412448,5.686443249,5.270929778,3.03215576
6/27/2019,5.492264594,5.394747235,5.574697152,5.493293896,4.132535389,4.118728291,4.088758004,4.235418601,4.194818705,3.926510201,4.004544039,3.944448561,4.115554663,4.039563428,2.710679319,5.54222244,5.439804045,5.578590161,5.459110249,4.340233408,3.80590244,3.787086419,3.888129138,3.851016219,3.283500797,3.972722382,3.898410082,4.095724462,3.965055599,2.64188878,4.716769968,4.628429052,4.769945246,4.711345822,3.801736938,3.519686969,3.37896669,3.560264067,3.436446117,2.979426096,5.218210221,5.149423254,5.271659824,5.204384368,4.290626184,4.145216711,4.125003949,4.262744094,4.21405196,3.25305289,5.30715295,5.147105614,5.383099477,5.245311943,3.008825845
6/28/2019,5.499196321,5.416344355,5.583785655,5.53376138,4.162003235,4.195601147,4.153316302,4.271805009,4.232724905,3.962606835,4.11023129,3.938333781,4.150352684,4.047804244,2.716115784,5.481097783,5.448491428,5.582451497,5.557205043,4.423880601,3.965142719,3.900579357,4.016811378,3.952559325,3.37586628,3.994098955,3.826929523,4.078554719,3.973144712,2.650949148,4.738731041,4.717744768,4.865016474,4.805630648,3.887863589,3.455700596,3.292029524,3.500064682,3.411159778,2.960060885,5.221783423,5.152498406,5.37319311,5.333864968,4.421965521,4.215058113,4.143704525,4.303294905,4.231364959,3.278745431,5.23806383,5.195319874,5.444583274,5.325576764,3.079825863
7/1/2019,5.632989392,5.507322005,5.698764601,5.587774261,4.222224176,4.323924064,4.223912837,4.353184914,4.276102581,4.006902308,4.111653339,3.988353502,4.18731316,4.088435286,2.75435791,5.66710115,5.527090287,5.719793742,5.569326835,4.434927951,4.070027288,4.01584419,4.145138182,4.066719948,3.48285447,4.075888892,3.949189659,4.160280622,4.098383301,2.764004244,4.951783212,4.766016157,4.983750084,4.832866822,3.912597141,3.535118212,3.384420258,3.550197473,3.464652512,3.01269619,5.443774989,5.233860893,5.511221887,5.385837191,4.469898946,4.284299884,4.052643681,4.307425229,4.164284145,3.218676804,5.300829163,5.059210707,5.357392944,5.255974815,3.018314824
7/2/2019,5.606241706,5.566062362,5.768515539,5.745434998,4.355463144,4.282698354,4.214925648,4.361788928,4.343072279,4.070955526,4.119701194,4.052195127,4.23523043,4.219497277,2.868712127,5.538123206,5.327200181,5.607299029,5.413952096,4.301638533,4.04351722,4.00379685,4.10560685,4.062217881,3.478583505,4.08119362,4.016404267,4.210477702,4.194664145,2.849986568,4.846777324,4.750284075,4.909623388,4.838138744,3.916659898,3.477781408,3.439716027,3.574166901,3.562895905,3.103344708,5.390446192,5.254332082,5.428348679,5.357849333,4.443655917,4.19548163,4.168225011,4.346254626,4.322333439,3.363112034,5.325939904,5.295713353,5.55403476,5.458394535,3.197951223
7/3/2019,5.764710565,5.700590722,5.806594448,5.780177708,4.386912222,4.356069806,4.324776229,4.443348312,4.409427865,4.134246884,4.243557701,4.212384548,4.38005198,4.346743221,2.982832913,5.447473355,5.391410595,5.497352581,5.472740838,4.35189683,4.067462371,4.008096892,4.12461633,4.083568817,3.520020198,4.256903263,4.202487311,4.380600147,4.357974176,3.017467577,4.85768586,4.774402755,4.927051849,4.912912807,3.985807323,3.578559157,3.550538318,3.664480458,3.655180009,3.210739848,5.346365326,5.32394199,5.534755715,5.527417233,4.601414987,4.358771395,4.346158032,4.529352794,4.50103665,3.524518448,5.540619669,5.510382124,5.788778423,5.660852298,3.377989276
7/5/2019,5.740221536,5.68251095,5.849026156,5.816259497,4.42749376,4.37593246,4.317136991,4.437762284,4.395650473,4.121627743,4.289172915,4.155996033,4.338907544,4.303123104,2.944212748,5.451230898,5.393934173,5.51530023,5.477748587,4.356094972,4.117150445,4.036581738,4.153649533,4.094873378,3.530046122,4.307127766,4.132659595,4.360501847,4.195021319,2.870588291,4.843019631,4.699662537,4.883588691,4.838009652,3.918042749,3.579079706,3.523827711,3.666605549,3.646019587,3.201018483,5.445141669,5.338858242,5.48842742,5.461721313,4.540861068,4.427174575,4.269848252,4.482896759,4.435399907,3.465937911,5.520451658,5.288143208,5.641977527,5.610642437,3.33332086
7/8/2019,5.758340764,5.708955874,5.82200312,5.752351665,4.369109544,4.379317168,4.333413511,4.434702833,4.387935039,4.113373125,4.317497326,4.255483127,4.389539164,4.315440403,2.956895743,5.448757468,5.424181144,5.593727427,5.50835332,4.382022343,4.050950509,4.022623938,4.101794324,4.063712075,3.500863465,4.128242668,3.95060876,4.196568279,4.078174533,2.76563971,4.770511824,4.697183563,4.814784893,4.755872251,3.843330352,3.592587384,3.531165038,3.620304342,3.58161022,3.139596035,5.416896115,5.238950372,5.470034871,5.298292574,4.389795866,4.427411648,4.378128679,4.479306686,4.42993351,3.461124483,5.66088698,5.517224491,5.731277525,5.639284158,3.358800551
7/9/2019,5.620824528,5.544840735,5.716561539,5.647596564,4.375203422,4.347732422,4.305195993,4.409280935,4.387156433,4.112990853,4.291513204,4.197320603,4.351635825,4.261171182,2.907957068,5.497631138,5.414389946,5.5513106,5.491378071,4.367598246,4.003311307,3.984222775,4.112625644,4.0932486,3.528329596,4.104607493,4.065093092,4.252340761,4.16171117,2.841752222,4.675649806,4.600001469,4.725843541,4.681695208,3.776277745,3.564907637,3.535437779,3.657008245,3.625575808,3.182201348,5.262269079,5.169061101,5.295374535,5.241895169,4.33762145,4.420421107,4.378222633,4.513945836,4.490740258,3.516743258,5.649328613,5.508927177,5.719301705,5.687254399,3.401625335
7/10/2019,5.715126308,5.590340434,5.790173715,5.735480625,4.452559947,4.409083515,4.364503053,4.465706892,4.424276866,4.149144262,4.297167904,4.264694514,4.390640951,4.33470136,2.972780509,5.544208771,5.519044843,5.651588506,5.598656251,4.459434742,4.098550845,4.053318757,4.16847411,4.07008872,3.506654597,4.179476284,4.099828222,4.246316274,4.18657683,2.863609547,4.730079119,4.631485147,4.802577718,4.640499648,3.738485945,3.673274162,3.665899547,3.793588439,3.738510192,3.289378927,5.316870588,5.1839669,5.364974624,5.231086644,4.326931153,4.543790413,4.445019461,4.589297765,4.544770844,3.565802225,5.725331151,5.63201607,5.848693616,5.751971765,3.459186197
7/11/2019,5.784777689,5.642749473,5.838014053,5.690028398,4.414335936,4.462314743,4.375887636,4.532547904,4.466550637,4.191139453,4.393843107,4.301131728,4.499021228,4.422730501,3.051062895,5.619317502,5.551557714,5.66349017,5.629841285,4.48641314,4.086310837,4.044913183,4.148773826,4.107761552,3.540892588,4.06378169,3.678184818,4.118141088,3.850352046,2.562363836,4.663152262,4.607083467,4.757729514,4.733512236,3.823124553,3.774017207,3.726465563,3.837691307,3.796431332,3.345822302,5.195099891,5.082368272,5.258464069,5.229481453,4.327384836,4.557332907,4.34769733,4.563793814,4.416122581,3.449017431,5.720642798,5.546227937,5.837214953,5.73596278,3.445392387
7/12/2019,5.717258762,5.661715191,5.783410805,5.744553241,4.46207613,4.456132828,4.414242147,4.53602831,4.491355572,4.214778127,4.464699486,4.407970342,4.530299136,4.482338487,3.104004146,5.623869902,5.597742651,5.687926397,5.651160966,4.504877342,4.120997045,4.08230557,4.170639651,4.163417025,3.592888694,3.840772483,3.370882826,3.851366049,3.531198459,2.269192251,4.787312688,4.749814556,4.952367897,4.94265529,4.015140761,3.833623255,3.769942287,3.868546851,3.831539255,3.37686709,5.228933791,5.16375064,5.326861373,5.252495312,4.347690894,4.416532581,4.297944919,4.448473925,4.363701291,3.400555476,5.743332608,5.506624397,5.779530562,5.625743472,3.347862409
7/15/2019,5.760105353,5.689065605,5.838523052,5.783009824,4.495516046,4.516942871,4.447885231,4.540417704,4.513822773,4.235859243,4.509661214,4.431095974,4.548302985,4.491630269,3.113686741,5.65925846,5.524260422,5.694211746,5.573833613,4.43858002,4.181372476,4.087489411,4.216632392,4.155522856,3.586369528,3.609487664,3.520572765,3.719610573,3.610926143,2.340156189,4.950268066,4.838399405,4.995816867,4.908005518,3.983076245,3.851297066,3.813617433,3.890490998,3.863133911,3.407631788,5.229793404,5.150218057,5.308951269,5.253998589,4.350820686,4.402421253,4.318729813,4.456503181,4.364099325,3.401951628,5.603850085,5.538074085,5.784541379,5.7410714,3.450627849
7/16/2019,5.793897,5.700563783,5.812592586,5.724161214,4.441157286,4.429572313,4.331866239,4.523033358,4.471749665,4.194115271,4.489508327,4.440639436,4.560180513,4.503031671,3.12394957,5.57576469,5.444747249,5.607139781,5.507652117,4.386093671,4.161805541,4.086187268,4.224017958,4.154067738,3.583818408,3.593126332,3.504862362,3.676075349,3.60292391,2.331814668,4.913791692,4.864855607,5.051403918,4.953566393,4.023822432,3.866883968,3.747356683,3.904637934,3.776515762,3.324481242,5.280587494,5.249629766,5.42800485,5.323133481,4.414817167,4.346933084,4.247271682,4.418110055,4.349056204,3.388458209,5.69269232,5.466345381,5.765828433,5.576949457,3.304836276
