,Date,mean_open,mean_low,mean_high,mean_close,mean_volume,mean_adjusted_close
0,2019-01-02,3.3381129463513277,3.2769955223735714,3.5599441864621992,3.5315527726690883,1.8574708880017723,2.585966746469118
1,2019-01-03,3.4478003317817896,3.178544068440087,3.487109578925243,3.2273619231014026,2.1341107839727735,2.3114593180487426
2,2019-01-04,3.4005435677515976,3.356227119067495,3.6413260423018734,3.6111312937428877,2.1215288510693995,2.6590806331276893
3,2019-01-07,3.6247350395993165,3.5012042855934027,3.725082697416508,3.659800088931006,1.9709409915942278,2.7043169343346145
4,2019-01-08,3.765424870616463,3.6097557947023455,3.8251734126358166,3.704287058937134,1.9586317011575374,2.744191086292863
5,2019-01-09,3.7686267147473176,3.6952610930221894,3.8475495181265216,3.7640845922384214,1.8731069913421183,2.7994112722887445
6,2019-01-10,3.6939555988053803,3.63577901400296,3.9138297951374015,3.9002142084238214,1.7985819676866435,2.9224299638562394
7,2019-01-11,3.815659681800824,3.7359492718549534,3.8883606866874842,3.8708944487178685,1.6533332429718548,2.896702980762238
8,2019-01-14,3.791616104143364,3.734057884772272,3.926316577113242,3.8730258016281396,1.8973879120490345,2.898922717084901
9,2019-01-15,3.825276093874892,3.7071005724083657,3.8878139738790636,3.789542465024433,1.6684400469581888,2.8245925822060785
10,2019-01-16,3.779375881238155,3.7261095239274935,3.875736788890312,3.7892493030475705,1.7658915166360465,2.8244040592397006
11,2019-01-17,3.7366262197830267,3.704067129972194,4.025434313114584,3.95520798563024,2.0691236916535156,2.9747410457613648
12,2019-01-18,4.067262580818482,3.980398282918813,4.209892218998513,4.138947675389517,2.436172919655543,3.1503221390418163
13,2019-01-22,4.062562142215405,3.877163012128487,4.1000641707631384,3.9642333745941754,2.100319241214375,2.992640375134296
14,2019-01-23,4.022703128775396,3.868679821932568,4.089165844495947,3.9874341265332767,1.762144266550751,3.0131337990929397
15,2019-01-24,3.990714612865118,3.940285081329216,4.077928379674374,4.026156819058755,1.6961846300481973,3.048393380704758
16,2019-01-25,4.143912977160236,4.082189826805129,4.234591332353578,4.162737102249669,2.044628268605155,3.171267797581401
17,2019-01-28,3.949297752270951,3.81714558671721,4.005698727862864,3.949158577032697,3.259080347581532,2.9777045752464213
18,2019-01-29,3.942538992994547,3.9113271417122357,4.174609354576068,4.0854406626591215,2.442775942509301,3.099716606953298
19,2019-01-30,4.161374791941492,3.986208561340527,4.276752918775836,4.216163653814308,2.238520126061416,3.218947552843806
20,2019-01-31,4.201771215022791,4.124277132624,4.3116420946146885,4.258269589400274,2.1692924990160103,3.256895811269807
21,2019-02-01,4.36429024214543,4.19963002851557,4.412247717058153,4.25025503086868,2.1642409666795928,3.2509608761591267
22,2019-02-04,4.245853609496582,4.177298411269845,4.41883145482965,4.409296191458061,1.9691771139437335,3.3965485722067825
23,2019-02-05,4.433826908668337,4.3725867814314086,4.497642322158455,4.462136796699097,1.7833285884274432,3.4445871694761188
24,2019-02-06,4.461071216499623,4.41202117884163,4.544126218353915,4.475229139740259,1.6491830868621613,3.455802530148985
25,2019-02-07,4.400470216956589,4.291367872812624,4.472672068832164,4.381830963459247,1.7365161527807527,3.371361136752274
26,2019-02-08,4.335493235924082,4.221933443013936,4.389645913735314,4.3635939304015805,1.7318162766037815,3.3536140609342135
27,2019-02-11,4.398140113367258,4.334566890202157,4.4567087194401065,4.4026938974327505,1.5856247499468696,3.3897803063169647
28,2019-02-12,4.485110728043293,4.456895267855449,4.659813314819314,4.635445209651002,1.7653875953713616,3.6000987251300898
29,2019-02-13,4.6837258072865975,4.631468396436131,4.778671889507262,4.711777840157225,1.6428765926867956,3.668194587405028
30,2019-02-14,4.6197215529983415,4.525229275313389,4.666763291502719,4.5720264358817815,1.5369631534662358,3.5632165263737066
31,2019-02-15,4.6204150628418414,4.58541406394475,4.737294106220515,4.732444514048481,2.002539471584681,3.7065078389766066
32,2019-02-19,4.685142476352645,4.649100640783283,4.767646366656147,4.71051364815151,1.6665418961025857,3.6871125768427584
33,2019-02-20,4.731129555927774,4.687957303932931,4.839196686211716,4.814748406770668,1.901613011829228,3.7825868499698543
34,2019-02-21,4.785001083072176,4.699029213655669,4.832650348008499,4.737911379459126,1.6865187317638735,3.7235546649625206
35,2019-02-22,4.75583840143367,4.657671864884854,4.816147365304987,4.776890691207315,1.5903515695909587,3.75788467565526
36,2019-02-25,4.8632354659934,4.806685115520582,4.92108553306314,4.836530274262924,1.7609145293359423,3.812095163527656
37,2019-02-26,4.771416562253533,4.725449659281617,4.876814170747082,4.778978687695961,1.9786254465620199,3.7604200533619005
38,2019-02-27,4.767879651648272,4.7080584949453055,4.836865627900817,4.816896956365774,1.5634791614160775,3.7952292526872085
39,2019-02-28,4.7937295364142924,4.712114237345312,4.84330418346902,4.76479825012691,1.8768355784779605,3.764861611891772
40,2019-03-01,4.845281506559156,4.743688144275555,4.900401435641535,4.8067986475612114,1.805090330842243,3.804086250257728
41,2019-03-04,4.891864713117745,4.675411912206695,4.9322913165003985,4.736067020758081,1.8047784312065525,3.739073258454206
42,2019-03-05,4.717232921918429,4.633144915895687,4.7747521026362545,4.667303781824309,1.6640675733789738,3.67738083570258
43,2019-03-06,4.696538251515689,4.573163583219039,4.729072329634148,4.581928757605337,1.7407586813547913,3.59947150875038
44,2019-03-07,4.5505783601031,4.344931122334569,4.565456561273126,4.445982469770402,2.0149951432324116,3.4750873277856975
45,2019-03-08,4.332464670456281,4.277030819135591,4.436831748485476,4.406877059247621,1.777121578729922,3.443470597787571
46,2019-03-11,4.412607352980636,4.388795086011148,4.6264190265583425,4.618554901477897,1.7856575483591517,3.635438655185839
47,2019-03-12,4.643734660246939,4.533650776747082,4.681518960409767,4.579621687713484,1.7254188465647484,3.6008865965918284
48,2019-03-13,4.644125103492575,4.579968263657837,4.6993733485524745,4.659756218419102,1.7389084707750377,3.674687858294969
49,2019-03-14,4.654426270554549,4.558198469693708,4.696202057459983,4.631870396530049,1.688780447279571,3.648878200108187
50,2019-03-15,4.655349508619545,4.547235369818555,4.702072157821774,4.603977783035783,3.0407393855749025,3.6228579389256184
51,2019-03-18,4.611945294170792,4.532922357606037,4.710148423611971,4.698724299761894,1.8884712601260518,3.710825905383468
52,2019-03-19,4.760237235913975,4.652558469970977,4.827466969161514,4.69560853270848,1.8956586585257191,3.7075300807491756
53,2019-03-20,4.6225268047605805,4.511065656857737,4.697592738091532,4.599802278630489,2.1085114856472087,3.6183146398543067
54,2019-03-21,4.556347058873499,4.518089633408493,4.755354340352378,4.721747995147474,1.640408573098974,3.73068226502705
55,2019-03-22,4.652355819804117,4.458763115079142,4.673557769391846,4.470477343648494,1.940537780370348,3.5017203841428994
56,2019-03-25,4.453018580075204,4.387971966135614,4.552311013340896,4.452540337287177,1.5540762534948083,3.4854230081752333
57,2019-03-26,4.53665843415549,4.4756268000074995,4.633061617568808,4.5775880644133435,1.4980880343163128,3.5989596427676447
58,2019-03-27,4.588711170594008,4.48432943579522,4.64372287211169,4.563039119754875,1.5084132959689214,3.5859393911464457
59,2019-03-28,4.5911280697166665,4.54003066712194,4.66430372246822,4.648169364674753,1.4411729778819928,3.6638544420971884
60,2019-03-29,4.7140841562907125,4.634770933542677,4.799587522331471,4.7449688479825385,1.8888957533470747,3.7535316853823537
61,2019-04-01,4.847773890121383,4.811499448347479,5.013710693151207,4.981012025575698,1.8991966437358176,3.9689572082802775
