,Date,Low,Open,Volume,High,Close,Adjusted Close
12361,2019-01-02,71.1832046508789,71.84160614013672,15120125,72.5095443725586,72.12786102294922,64.04583740234375
12362,2019-01-03,70.46755981445312,72.09923553466797,13910628,72.4904556274414,70.64885711669922,62.7325553894043
12363,2019-01-04,71.22137451171875,71.3167953491211,14753115,72.99618530273438,72.77671813964844,64.62200164794922
12364,2019-01-07,71.95610809326172,72.66221618652344,15795142,72.96755981445312,71.97518920898438,63.9102668762207
12365,2019-01-08,71.84160614013672,72.39503479003906,11896686,72.71946716308594,72.5095443725586,64.38475036621094
12366,2019-01-09,71.87023162841797,72.41412353515625,11916284,72.81488800048828,71.95610809326172,63.89332962036133
12367,2019-01-10,70.10496520996094,72.21373748779297,19134070,72.21373748779297,71.0687026977539,63.1053581237793
12368,2019-01-11,70.75381469726562,71.27862548828125,9878029,71.50763702392578,71.46946716308594,63.461212158203125
12369,2019-01-14,69.75190734863281,70.88740539550781,15669486,71.03053283691406,70.0095443725586,62.16487121582031
12370,2019-01-15,69.75190734863281,69.75190734863281,13102096,71.45992279052734,71.08778381347656,63.1223030090332
12371,2019-01-16,71.05915832519531,71.3167953491211,15272504,72.29962158203125,71.1927490234375,63.21550750732422
12372,2019-01-17,70.90648651123047,70.90648651123047,16969321,72.29962158203125,72.13740539550781,64.05431365966797
12373,2019-01-18,72.01335906982422,72.65267181396484,14980741,72.83396911621094,72.39503479003906,64.28307342529297
12374,2019-01-22,71.90839385986328,72.10877990722656,10568766,72.70992279052734,72.35687255859375,64.2491683959961
12375,2019-01-23,71.3167953491211,72.0896987915039,14369233,72.24236297607422,71.98473358154297,63.91875457763672
12376,2019-01-24,69.06488800048828,71.71755981445312,21986621,71.71755981445312,69.8187026977539,61.99542617797852
12377,2019-01-25,68.8167953491211,70.43893432617188,14054099,70.45801544189453,69.60877990722656,61.809024810791016
12378,2019-01-28,68.75,69.17938995361328,13376672,69.72328186035156,69.58015441894531,61.783599853515625
12379,2019-01-29,69.31298065185547,69.56106567382812,11966693,70.30534362792969,69.8759536743164,62.04627227783203
12380,2019-01-30,69.67557525634766,70.09542083740234,13941230,70.42938995361328,70.0095443725586,62.16487121582031
12381,2019-01-31,69.7614517211914,69.79962158203125,16797658,71.39312744140625,71.02098846435547,63.06298065185547
12382,2019-02-01,71.87976837158203,72.4904556274414,15941757,73.94084167480469,72.94847106933594,64.77450561523438
12383,2019-02-04,72.21373748779297,72.47137451171875,11824165,73.36832427978516,73.34923553466797,65.1303482055664
12384,2019-02-05,73.53053283691406,73.83587646484375,12955690,74.79007720947266,73.61640930175781,65.36758422851562
12385,2019-02-06,73.12023162841797,73.32061004638672,8375721,74.1603012084961,73.84542083740234,65.57093811035156
12386,2019-02-07,72.6240463256836,73.41603088378906,9661407,73.59732818603516,73.30152893066406,65.08799743652344
12387,2019-02-08,73.06298065185547,73.23473358154297,9266940,73.9885482788086,73.96946716308594,65.68109130859375
12388,2019-02-11,72.71946716308594,74.23664093017578,13803942,74.27481079101562,73.19656372070312,64.99478912353516
12389,2019-02-12,73.5782470703125,73.75,13676086,75.31488800048828,74.92366027832031,66.52835845947266
12390,2019-02-13,74.85687255859375,74.96183013916016,10980106,75.54389190673828,75.40076446533203,66.9520034790039
12391,2019-02-14,75.08587646484375,75.50572204589844,8577042,75.90648651123047,75.32442474365234,66.88422393798828
12392,2019-02-15,75.63931274414062,76.0114517211914,10886100,76.45992279052734,76.15457916259766,67.6213607788086
12393,2019-02-19,75.45801544189453,76.135498046875,9653547,76.45992279052734,75.61068725585938,67.13839721679688
12394,2019-02-20,75.20037841796875,75.38167572021484,8993517,75.8969497680664,75.79198455810547,67.29938507080078
12395,2019-02-21,75.52481079101562,75.55343627929688,7740633,76.364501953125,76.17366027832031,67.6382827758789
12396,2019-02-22,76.11640930175781,76.11640930175781,8337469,77.15648651123047,77.07061004638672,68.43472290039062
12397,2019-02-25,76.32633972167969,77.15648651123047,9741265,77.28053283691406,76.69847106933594,68.10430908203125
12398,2019-02-26,76.33587646484375,76.83206176757812,8927912,77.385498046875,77.04198455810547,68.40934753417969
12399,2019-02-27,76.74618530273438,76.85114288330078,7852978,77.5667953491211,76.92748260498047,68.3076400756836
12400,2019-02-28,76.84160614013672,76.84160614013672,11588365,78.01526641845703,77.5667953491211,68.87532043457031
12401,2019-03-01,77.4522933959961,78.01526641845703,10624205,78.17748260498047,77.9103012084961,69.18035125732422
12402,2019-03-04,76.84160614013672,78.27290344238281,8522755,78.35877990722656,77.64312744140625,68.94312286376953
12403,2019-03-05,77.5,77.74809265136719,8698190,78.27290344238281,77.95801544189453,69.22271728515625
12404,2019-03-06,76.62213897705078,77.86259460449219,8167169,78.01526641845703,77.06106567382812,68.4262466430664
12405,2019-03-07,76.3740463256836,77.3187026977539,10925505,77.39503479003906,76.76526641845703,68.16361236572266
12406,2019-03-08,75.42938995361328,76.53626251220703,11716326,76.90839385986328,76.14503479003906,67.61288452148438
12407,2019-03-11,76.40267181396484,76.67938995361328,9126613,77.3187026977539,77.16603088378906,68.51946258544922
12408,2019-03-12,77.08015441894531,77.4522933959961,9261281,77.82442474365234,77.5095443725586,68.82449340820312
12409,2019-03-13,77.47137451171875,77.87213897705078,8059749,78.25381469726562,77.86259460449219,69.13796997070312
12410,2019-03-14,77.22328186035156,77.58587646484375,8530406,78.01526641845703,77.75763702392578,69.51332092285156
12411,2019-03-15,77.09923553466797,77.76717376708984,17341046,78.15839385986328,77.83396911621094,69.5815658569336
12412,2019-03-18,77.21373748779297,77.5477066040039,14357914,78.08206176757812,77.6240463256836,69.39389038085938
12413,2019-03-19,77.25190734863281,77.80534362792969,10224393,78.24427795410156,78.15839385986328,69.87157440185547
12414,2019-03-20,77.65267181396484,78.10114288330078,11894590,78.9312973022461,78.32061004638672,70.0166015625
12415,2019-03-21,78.10114288330078,78.3396987915039,9473291,79.36068725585938,79.15076446533203,70.75872802734375
12416,2019-03-22,78.26335906982422,79.11259460449219,10639191,79.62786102294922,78.52098846435547,70.19574737548828
12417,2019-03-25,78.16793823242188,78.31106567382812,7878654,78.95992279052734,78.5782470703125,70.24691772460938
12418,2019-03-26,78.78816986083984,78.96946716308594,9242731,79.6469497680664,79.12213897705078,70.733154296875
12419,2019-03-27,78.06298065185547,79.12213897705078,10020766,79.25572204589844,78.52098846435547,70.19574737548828
12420,2019-03-28,78.41603088378906,78.99809265136719,7161298,79.1030502319336,78.84542083740234,70.48576354980469
