,Date,Low,Open,Volume,High,Close,Adjusted Close
11749,2019-01-02,51.34000015258789,51.34000015258789,8441300,52.84000015258789,52.43000030517578,46.224422454833984
11750,2019-01-03,44.29999923706055,46.91999816894531,80351600,47.619998931884766,45.119998931884766,40.09315872192383
11751,2019-01-04,45.86000061035156,45.880001068115234,47515800,47.54999923706055,46.88999938964844,41.665958404541016
11752,2019-01-07,46.36000061035156,47.040000915527344,26805000,48.7400016784668,48.40999984741211,43.0166130065918
11753,2019-01-08,47.0,48.77999877929688,16415900,48.880001068115234,47.9900016784668,42.64340591430664
11754,2019-01-09,46.7400016784668,48.0,19719600,48.0,47.18000030517578,41.92364501953125
11755,2019-01-10,46.41999816894531,47.08000183105469,24947800,48.0099983215332,47.720001220703125,42.40348815917969
11756,2019-01-11,47.09999847412109,47.5,12470900,48.02000045776367,47.9900016784668,42.64340591430664
11757,2019-01-14,47.58000183105469,48.29999923706055,18295900,48.369998931884766,47.970001220703125,42.62564086914063
11758,2019-01-15,48.0,48.290000915527344,23116600,49.83000183105469,49.720001220703125,44.18066787719727
11759,2019-01-16,49.09999847412109,49.650001525878906,14961200,50.2599983215332,49.130001068115234,43.65639877319336
11760,2019-01-17,48.470001220703125,49.15999984741211,21202400,49.88999938964844,49.59999847412109,44.07403945922852
11761,2019-01-18,48.93999862670898,49.77999877929688,20409900,50.33000183105469,50.119998931884766,44.53610610961914
11762,2019-01-22,49.02999877929688,49.77999877929688,17123000,49.79999923706055,49.720001220703125,44.18066787719727
11763,2019-01-23,49.59999847412109,50.02999877929688,15683500,50.400001525878906,49.959999084472656,44.39392852783203
11764,2019-01-24,48.29999923706055,48.75,20224500,50.5,49.02000045776367,43.55866241455078
11765,2019-01-25,48.459999084472656,49.56999969482422,19652100,50.09999847412109,48.93000030517578,43.47868347167969
11766,2019-01-28,48.13999938964844,48.66999816894531,9723500,48.83000183105469,48.31999969482422,42.936641693115234
11767,2019-01-29,47.880001068115234,48.29999923706055,10883100,48.650001525878906,48.31999969482422,42.936641693115234
11768,2019-01-30,48.18000030517578,48.77999877929688,10567500,49.209999084472656,48.86000061035156,43.416481018066406
11769,2019-01-31,48.65999984741211,49.09000015258789,12945500,49.54999923706055,49.369998931884766,43.86966323852539
11770,2019-02-01,48.58000183105469,49.0099983215332,18512100,50.040000915527344,49.88999938964844,44.33172607421875
11771,2019-02-04,49.58000183105469,50.81999969482422,26142100,50.900001525878906,50.84999847412109,45.18478012084961
11772,2019-02-05,50.09000015258789,51.02000045776367,15028000,51.06999969482422,50.150001525878906,44.56276321411133
11773,2019-02-06,50.0,50.040000915527344,13101200,51.220001220703125,51.13999938964844,45.44246292114258
11774,2019-02-07,49.77999877929688,50.75,10644200,50.77000045776367,50.04999923706055,44.47389602661133
11775,2019-02-08,49.58000183105469,49.709999084472656,9618800,50.25,50.220001220703125,44.624961853027344
