,Date,mean_open,mean_low,mean_high,mean_close,mean_volume,mean_adjusted_close
0,2019-01-02,2.368068704649171,2.317053827329228,2.5218405292474992,2.4878586744449342,2.5879223478383517,2.203100268996988
1,2019-01-03,2.438310553956083,2.295957190485845,2.48725677132465,2.31115061313304,2.8924413365558443,2.0311413704611825
2,2019-01-04,2.4035898083914558,2.3696200945814203,2.58171707759062,2.5307197971814888,2.9245667456912043,2.244159236419282
3,2019-01-07,2.573598163665852,2.5426521048837096,2.7623968673247887,2.69964756856898,2.776582559669028,2.40862709466427
4,2019-01-08,2.7854345969467795,2.638782036127652,2.830862834076766,2.7363959753167455,3.2377529167872723,2.4438424248049193
5,2019-01-09,2.742986955375808,2.689090497260252,2.8152509868094624,2.7467807085507454,2.2706675769026163,2.453986995748751
6,2019-01-10,2.6964641898837014,2.6227683881617,2.7779594773226997,2.7447961355998487,2.3020611844521732,2.4512580943158078
7,2019-01-11,2.777313539548195,2.754456881477963,2.8969391991028295,2.837624805342192,2.6854798334619563,2.5382580291541244
8,2019-01-14,2.7885108736956803,2.7360417363583602,2.8680362421285834,2.803625523438451,2.3639952488567926,2.5047924146279006
9,2019-01-15,2.823446932257229,2.756189605510242,2.910944042366097,2.859924337609927,2.465900428950416,2.5612899243890537
10,2019-01-16,2.853250392797411,2.782018786470027,2.918944175889963,2.833990651316611,2.7799298420565863,2.5371430459155326
11,2019-01-17,2.809016106946026,2.796622730915076,2.9149118539345595,2.897095769416317,2.2201166238349272,2.597020500474637
12,2019-01-18,2.9476206485995684,2.8244977774272066,2.979884270035945,2.906394768957768,2.712323945717913,2.6037326626298323
13,2019-01-22,2.859884034319649,2.719479628860163,2.942270564189442,2.790341246617354,2.8149408167823564,2.4866140079150325
14,2019-01-23,2.820725370222159,2.7038845268387925,2.8565098127755175,2.7875876343793697,2.363270303396514,2.4830943569527255
15,2019-01-24,2.807616817858623,2.77109238467475,2.8758931148379645,2.8486320481329193,2.0963672802709152,2.541608505001304
16,2019-01-25,2.9226215314654533,2.813620879182861,2.965076912386866,2.8581612581411533,2.4191324874151605,2.5539922964425497
17,2019-01-28,2.79314181992464,2.7162546774724303,2.8494015834275577,2.8248168542920475,2.378638729750884,2.5213826126786976
18,2019-01-29,2.801971042103078,2.6939419600055396,2.836274150355133,2.7554305578332396,2.1166795816834463,2.4535037166035734
19,2019-01-30,2.800812844333873,2.710860583572431,2.9684625134435114,2.860250561653481,3.212030113337268,2.557384769296678
20,2019-01-31,2.8479760437059345,2.763934328078588,2.9377897820293413,2.857557297701887,3.821298414798638,2.5582619043281944
21,2019-02-01,2.7982371831724424,2.7081093875148348,2.868258799519524,2.751400131152002,3.6309879159893206,2.4549995841090118
22,2019-02-04,2.7557360402390594,2.705061519837205,2.8360356840413274,2.8152049160742068,2.5905877013813337,2.5174835018568924
23,2019-02-05,2.836885288304401,2.795499440443592,2.9051178427598447,2.8579243211125527,2.4499190177395738,2.559457859421665
24,2019-02-06,2.8946036317126187,2.806407109305508,2.9429996475512574,2.8459671556424517,2.3417790439391593,2.5477417164257
25,2019-02-07,2.79035702859508,2.6688419112198742,2.806186194872564,2.736823041021089,2.4885332758679555,2.442319468830946
26,2019-02-08,2.686798590938804,2.63315428272645,2.728429933299638,2.70193261016826,2.3686070419157703,2.4080774676035537
27,2019-02-11,2.7080469737245076,2.6716006577569766,2.7701216998525178,2.707998659847438,2.130799601174906,2.41477298134103
28,2019-02-12,2.739073624621519,2.698495300523251,2.81269268341687,2.75798256898205,2.549626364888868,2.4643084697239734
29,2019-02-13,2.8326348031969375,2.785060564163632,2.895629672354487,2.852489066255348,2.5598859795938687,2.557812876040087
30,2019-02-14,2.826491860532902,2.7696003213092335,2.9091157387041897,2.8680066139687015,2.3166343816493056,2.5714099931931065
31,2019-02-15,2.9222615642976515,2.878901510020235,2.9957246451250787,2.961747443213306,2.343126187603746,2.659697642387534
32,2019-02-19,2.957744346775916,2.9183826061029086,3.0443079167944562,2.976737804587324,2.3488629382195922,2.6747083159450247
33,2019-02-20,2.9975491988253053,2.9616348086618376,3.0761841125303846,3.0440030082668947,2.2241197094680216,2.7393570258583297
34,2019-02-21,3.0418439196422704,2.975025040150509,3.1101453989595695,3.045733266166624,2.047703413948553,2.739055167720635
35,2019-02-22,3.0616051664751183,3.011002162970801,3.1198384195519027,3.0870709615277088,1.9430548168174155,2.7789321472984625
36,2019-02-25,3.132763321774292,3.03960424641611,3.1722678648485925,3.049309022098474,1.9740895124972808,2.7417735329419104
37,2019-02-26,3.0491908591773713,3.0168506875493732,3.1226818006303168,3.077505991939316,1.8518343379196587,2.769340047280153
38,2019-02-27,3.0637811275278874,3.021906187357815,3.1161551685153475,3.068440410325229,1.9025574089395696,2.7603198706895413
39,2019-02-28,3.030268950425987,2.997213012760795,3.1147254550497943,3.0785215146796894,1.9755289587091909,2.7882893215401077
40,2019-03-01,3.1302730346881047,3.0595745236389833,3.1877988111013544,3.126545907150768,2.1352610384974233,2.8348053335632373
41,2019-03-04,3.141278365790183,2.973973314075067,3.2350329575440355,3.036870370406276,2.577595660663372,2.75058956860636
42,2019-03-05,3.0507005053689285,3.011136617867163,3.0991887625552303,3.0712592829951078,1.9201338476640473,2.7840044808842674
43,2019-03-06,3.088819879830639,3.0263097323511587,3.128846707617786,3.0425911719113516,1.8923569112051275,2.755826114455432
44,2019-03-07,3.011881251453835,2.883206411678078,3.029234394088678,2.9251801605185754,2.160414632152496,2.654672891835564
45,2019-03-08,2.871619831522845,2.7959319492200994,2.9110938844910095,2.8748894188513936,2.0558447290318456,2.6056375831098118
46,2019-03-11,2.897054317518856,2.8753666965545612,3.0000796430593817,2.985589438499411,2.046853768800169,2.71353117003236
47,2019-03-12,3.00204172023601,2.961319748218755,3.0753338106846755,3.0320966211899845,2.0253372400627976,2.7591387489377697
48,2019-03-13,3.0641835573447667,3.029063861663847,3.1192517503392354,3.058485351222612,1.955504523081806,2.784944045064062
49,2019-03-14,3.068647157858396,2.987902463715293,3.1029275014911937,3.0532695412160447,1.8614895212631342,2.78007752948671
50,2019-03-15,3.0696789231831283,3.0391808222672934,3.1538884354272647,3.1318249331862393,3.2650564061847,2.855648599089526
51,2019-03-18,3.151789191776878,3.074792451470921,3.205054895075429,3.1311688561987525,2.2822828495562577,2.8565768256220805
52,2019-03-19,3.161021629949493,3.09322915280472,3.2215288071962633,3.1228336636061997,2.4106767027792135,2.848745458886728
53,2019-03-20,3.1134751935707987,3.037371727286195,3.200613703760934,3.1344565066954666,2.626556657732712,2.860556910871159
54,2019-03-21,3.1217122001864324,3.1038950500712055,3.239456291608338,3.2271133954465983,2.230506288285283,2.9509934036309913
55,2019-03-22,3.195063872501984,3.0973241350644356,3.25847129621683,3.1242711716615714,2.5105559943009816,2.849348531319073
56,2019-03-25,3.1114855731334936,3.042800424786108,3.1749946904181776,3.1190201906596404,2.0170666116642013,2.844845555687022
57,2019-03-26,3.1588454868610834,3.1042962764634616,3.227716441350644,3.168088656803529,2.253861627669471,2.891876716049627
58,2019-03-27,3.1764707163004564,3.0894504985628304,3.24271158319513,3.143123220328417,2.21483977119568,2.867454550072309
59,2019-03-28,3.164791888586024,3.1354271275825107,3.234544287963504,3.2019502849264567,1.946317112782992,2.923390086842511
